Colorado, Saguache	38.0875	-106.1419671
Colorado, San Juan	37.7573704	-107.71625
Colorado, San Miguel	37.9781237	-108.1428669
Colorado, Summit	39.5911871	-106.0640179
Colorado, Teller	38.86115789999999	-105.1726816
Colorado, Washington	40.063745	-102.989615
Colorado, Weld	40.3920718	-104.7158226
Colorado, Yuma	40.1222084	-102.7252096
Connecticut, Fairfield	41.1408363	-73.2612615
Connecticut, Hartford	41.7658043	-72.6733723
Connecticut, Litchfield	41.7472642	-73.1887165
Connecticut, Middlesex	41.46985050000001	-72.4731529
Connecticut, New Haven	41.308274	-72.9278835
Connecticut, New London	41.3556539	-72.0995209
Connecticut, Tolland	41.8714865	-72.3686931
Connecticut, Unknown	41.6032207	-73.087749
Connecticut, Windham	41.6998208	-72.1570219
Delaware, Kent	39.1440612	-75.4344727
Delaware, New Castle	39.6620397	-75.5668166
Delaware, Sussex	38.65308410000001	-75.4344727
Delaware, Unknown	38.9108325	-75.52766989999999
District of Columbia, District of Columbia	38.9071923	-77.0368707
Florida, Alachua	29.7938144	-82.49442260000001
Florida, Baker	30.7971318	-86.681344
Florida, Bay	30.1805306	-85.684578
Florida, Bradford	29.97238179999999	-82.1713632
Florida, Brevard	28.263933	-80.7214417
Florida, Broward	26.190096	-80.365865
Florida, Calhoun	30.3475302	-85.1894045
Florida, Charlotte	26.8946009	-81.909826
Florida, Citrus	29.026015	-82.156167
Florida, Clay	28.7731278	-81.2485449
Florida, Collier	26.069985	-81.42789839999999
Florida, Columbia	30.1812696	-82.605118
Florida, DeSoto	27.2142078	-81.77870209999999
Florida, Dixie	29.5207227	-83.1649001
Florida, Duval	30.3500511	-81.6035062
Florida, Escambia	30.6389408	-87.3413599
Florida, Flagler	29.4086072	-81.2518833
Florida, Franklin	29.7817695	-84.8567932
Florida, Gadsden	30.5562947	-84.6479124
Florida, Gilchrist	29.6871128	-82.82097399999999
Florida, Glades	26.984415	-81.0754657
Florida, Gulf	29.8001623	-85.35496499999999
Florida, Hamilton	30.47559579999999	-82.95015579999999
Florida, Hardee	27.4501733	-81.8224362
Florida, Hendry	26.6105319	-81.0754657
Florida, Hernando	28.8999815	-82.37454009999999
Florida, Highlands	27.3400286	-81.34002679999999
Florida, Hillsborough	27.9903597	-82.3017728
Florida, Holmes	30.8740806	-85.80766
Florida, Indian River	28.2142068	-80.6431877
Florida, Jackson	30.7150882	-85.1894045
Florida, Jefferson	30.4311978	-83.8897057
Florida, Lafayette	30.0299573	-83.2077645
Florida, Lake	26.9689536	-80.79758340000001
Florida, Lee	30.4196584	-83.30042159999999
Florida, Leon	30.4906177	-84.1857115
Florida, Levy	29.3178545	-82.82097399999999
Florida, Liberty	30.1507777	-84.8567932
Florida, Madison	30.4693772	-83.41292539999999
Florida, Manatee	28.7904427	-82.6131406
Florida, Marion	29.2787765	-82.12783999999999
Florida, Martin	27.0804935	-80.4103957
Florida, Miami-Dade	25.5516034	-80.6326916
Florida, Monroe	24.5557001	-81.78259849999999
Florida, Nassau	30.5927334	-81.8224362
Florida, Okaloosa	30.57734009999999	-86.6611083
Florida, Okeechobee	27.2439349	-80.82978279999999
Florida, Orange	28.0614919	-81.90736249999999
Florida, Osceola	28.1019838	-81.0754657
Florida, Palm Beach	26.7056206	-80.0364297
Florida, Pasco	28.3232418	-82.4319405
Florida, Pinellas	27.876394	-82.7778579
Florida, Polk	27.8617347	-81.6911559
Florida, Putnam	29.6265157	-81.77870209999999
Florida, Santa Rosa	30.7689907	-86.9824288
Florida, Sarasota	27.3364347	-82.53065269999999
Florida, Seminole	27.8397466	-82.79121339999999
Florida, St. Johns	30.0820653	-81.5471201
Florida, St. Lucie	27.499208	-80.34219840000002
Florida, Sumter	28.6747526	-82.08429009999999
Florida, Suwannee	29.3288499	-83.14429439999999
Florida, Taylor	30.0993767	-83.67739279999999
Florida, Union	30.0745112	-82.34518899999999
Florida, Unknown	25.9837079	-81.6650857
Florida, Volusia	29.0279842	-81.0754657
Florida, Wakulla	30.1301689	-84.3542049
Florida, Walton	30.56401989999999	-86.17517590000001
Florida, Washington	30.548737	-85.684578
Georgia, Appling	33.54609000000001	-82.3163154
Georgia, Atkinson	31.2932161	-82.8640623
Georgia, Bacon	31.5412085	-82.4319405
Georgia, Baker	32.4334473	-93.71081459999999
Georgia, Baldwin	33.0338083	-83.2934086
Georgia, Banks	33.2768209	-84.29078799999999
Georgia, Barrow	34.0142667	-83.6986568
Georgia, Bartow	32.8787666	-82.4737399
Georgia, Ben Hill	31.7664035	-83.2077645
Georgia, Berrien	31.3118535	-83.2077645
Georgia, Bibb	32.7865735	-83.7199136
Georgia, Bleckley	32.4087854	-83.3789389
Georgia, Brantley	31.1510963	-81.9971108
Georgia, Brooks	30.8730159	-83.54965659999999
Georgia, Bryan	32.0236584	-81.47183869999999
Georgia, Bulloch	32.3595678	-81.77870209999999
Georgia, Burke	37.6864069	-97.3398453
Georgia, Butts	33.4414767	-83.26433329999999
Georgia, Calhoun	34.502587	-84.9510542
Georgia, Camden	30.898276	-81.6035062
Georgia, Candler	32.4241804	-82.08429009999999
Georgia, Carroll	33.5642239	-85.0649071
Georgia, Catoosa	34.8981727	-85.14793639999999
Georgia, Charlton	30.7917361	-82.08429009999999
Georgia, Chatham	31.9994194	-81.1196075
Georgia, Chattahoochee	32.2952274	-84.8150781
Georgia, Chattooga	34.4632661	-85.31362179999999
Georgia, Cherokee	34.2514526	-84.4802606
Georgia, Clarke	33.9519347	-83.357567
Georgia, Clay	33.774409	-84.398681
Georgia, Clayton	34.8781479	-83.4009933
Georgia, Clinch	30.9716985	-82.82097399999999
Georgia, Cobb	33.8999297	-84.56414699999999
Georgia, Coffee	33.7528245	-84.3862975
Georgia, Colquitt	31.17129349999999	-84.7332527
Georgia, Columbia	33.5098514	-82.25832969999999
Georgia, Cook	31.1428037	-83.46435509999999
Georgia, Coweta	33.3716708	-84.7315563
Georgia, Crawford	33.7026975	-84.4302024
Georgia, Crisp	31.8875724	-83.804868
Georgia, Dade	34.9109017	-85.47880649999999
Georgia, Dawson	34.412912	-84.14351359999999
Georgia, DeKalb	33.7956441	-84.2278796
Georgia, Decatur	33.7748275	-84.2963123
Georgia, Dodge	34.0954235	-84.01043349999999
Georgia, Dooly	32.1593447	-83.804868
Georgia, Dougherty	31.5439375	-84.2278796
Georgia, Douglas	33.7290225	-84.7315563
Georgia, Early	31.3901106	-84.8984775
Georgia, Echols	30.7503289	-82.95015579999999
Georgia, Effingham	32.378148	-81.38393260000001
Georgia, Elbert	34.0795372	-82.8640623
Georgia, Emanuel	32.5726629	-82.3017728
Georgia, Evans	35.9608148	-86.519727
Georgia, Fannin	34.8580405	-84.2278796
Georgia, Fayette	33.4502206	-84.4802606
Georgia, Floyd	34.2828967	-85.2308414
Georgia, Forsyth	33.0342974	-83.938242
Georgia, Franklin	33.2776182	-85.0979973
Georgia, Fulton	33.8033965	-84.3962535
Georgia, Gilmer	34.6935359	-84.4802606
Georgia, Glascock	33.2422994	-82.6267345
Georgia, Glynn	31.2624169	-81.6035062
Georgia, Gordon	34.4891699	-84.8567932
Georgia, Grady	33.951868	-83.37402089999999
Georgia, Greene	33.5186591	-83.1649001
Georgia, Gwinnett	33.9190653	-84.01674229999999
Georgia, Habersham	34.6478893	-83.54965659999999
Georgia, Hall	30.8506274	-83.2908593
Georgia, Hancock	33.2882621	-83.03613759999999
Georgia, Haralson	33.2265099	-84.5713164
Georgia, Harris	34.16638410000001	-84.7991621
Georgia, Hart	34.3500039	-82.95015579999999
Georgia, Heard	33.2990406	-85.14793639999999
Georgia, Henry	33.4347963	-84.14351359999999
Georgia, Houston	32.4219655	-83.63484299999999
Georgia, Irwin	31.5893221	-83.2934086
Georgia, Jackson	33.2945651	-83.96602089999999
Georgia, Jasper	34.4695524	-84.4289888
Georgia, Jeff Davis	31.8234851	-82.605118
Georgia, Jefferson	34.1170537	-83.5723876
Georgia, Jenkins	33.4465999	-82.1880992
Georgia, Johnson	41.662549	-91.55115090000001
Georgia, Jones	25.8183883	-80.2192993
Georgia, Lamar	33.0765883	-84.14351359999999
Georgia, Lanier	34.2218685	-83.96913459999999
Georgia, Laurens	32.433014	-82.99316069999999
Georgia, Lee	33.8081326	-84.3954778
Georgia, Liberty	31.842969	-81.47183869999999
Georgia, Lincoln	33.7875101	-82.4319405
Georgia, Long	31.7755541	-81.8224362
Georgia, Lowndes	30.8600022	-83.2934086
Georgia, Lumpkin	32.0509895	-84.7990901
Georgia, Macon	32.8406946	-83.6324022
Georgia, Madison	33.5956813	-83.467944
Georgia, Marion	32.328102	-84.5222189
Georgia, McDuffie	33.5258626	-82.5185837
Georgia, McIntosh	37.540031	-77.42967879999999
Georgia, Meriwether	33.0561282	-84.68974949999999
Georgia, Miller	31.2008218	-84.7315563
Georgia, Mitchell	33.2198688	-82.7031896
Georgia, Monroe	33.7948364	-83.713229
Georgia, Montgomery	31.9404913	-81.1220539
Georgia, Morgan	33.5794186	-83.46435509999999
Georgia, Murray	33.9913144	-84.0791825
Georgia, Muscogee	32.4794133	-84.8984775
Georgia, Newton	33.5544296	-83.8473015
Georgia, Oconee	33.8231988	-83.4430118
Georgia, Oglethorpe	32.293769	-84.0610191
Georgia, Paulding	33.9142037	-84.8984775
Georgia, Peach	39.397756	-76.7912645
Georgia, Pickens	34.4497166	-84.4592701
Georgia, Pierce	34.0570239	-84.0518045
Georgia, Pike	33.0881873	-84.3962535
Georgia, Polk	34.0132398	-85.14793639999999
Georgia, Pulaski	32.232644	-83.46435509999999
Georgia, Putnam	33.3069978	-83.3789389
Georgia, Quitman	30.7849191	-83.5598811
Georgia, Rabun	34.9027286	-83.3789389
Georgia, Randolph	39.0581204	-77.0490035
Georgia, Richmond	33.3205339	-82.08429009999999
Georgia, Rockdale	33.6752492	-84.0378894
Georgia, Schley	32.2736136	-84.3121264
Georgia, Screven	31.48632539999999	-82.0170596
Georgia, Seminole	30.9331429	-84.8984775
Georgia, Spalding	33.2636732	-84.3121264
Georgia, Stephens	34.5458998	-83.2934086
Georgia, Stewart	32.1141344	-84.8150781
Georgia, Sumter	31.9981596	-84.2278796
Georgia, Talbot	32.6891322	-84.5222189
Georgia, Taliaferro	33.56978780000001	-82.8855961
Georgia, Tattnall	32.0634576	-82.08429009999999
Georgia, Taylor	36.0410104	-80.2671629
Georgia, Telfair	31.8907647	-82.99316069999999
Georgia, Terrell	31.7370079	-84.4802606
Georgia, Thomas	30.40184	-86.601625
Georgia, Tift	31.4205597	-83.54965659999999
Georgia, Toombs	32.0795072	-82.34518899999999
Georgia, Towns	34.9208214	-83.7199136
Georgia, Treutlen	32.3870233	-82.5834947
Georgia, Troup	33.0698575	-85.02334599999999
Georgia, Turner	30.4962112	-84.25346660000001
Georgia, Twiggs	32.68356	-83.46435509999999
Georgia, Union	33.789418	-84.236842
Georgia, Unknown	32.1656221	-82.9000751
Georgia, Upson	32.9047684	-84.3121264
Georgia, Walker	34.7048977	-85.2803718
Georgia, Walton	33.7708613	-83.7199136
Georgia, Ware	31.134411	-82.4752757
Georgia, Warren	33.4470392	-82.6915429
Georgia, Washington	32.3552519	-86.1021475
Georgia, Wayne	31.5092107	-81.909826
Georgia, Webster	32.0129889	-84.56414699999999
Georgia, Wheeler	41.1914449	-96.19284599999999
Georgia, White	33.4779066	-83.0118435
Georgia, Whitfield	34.8033566	-84.981754
Georgia, Wilcox	45.54327989999999	-122.6676191
Georgia, Wilkes	33.808264	-82.7778579
Georgia, Wilkinson	32.8024682	-83.1649001
Georgia, Worth	31.5282489	-83.8897057
Guam, Unknown	0	0
Hawaii, Hawaii	19.8967662	-155.5827818
Hawaii, Honolulu	21.3069444	-157.8583333
Hawaii, Kauai	22.0964396	-159.5261238
Hawaii, Maui	20.7983626	-156.3319253
Idaho, Ada	43.478767	-116.2420304
Idaho, Adams	44.9882561	-116.4916092
Idaho, Bannock	42.5836362	-112.1430215
Idaho, Benewah	47.22768070000001	-116.7843354
Idaho, Bingham	43.2112303	-112.3624146
Idaho, Blaine	43.4743428	-113.9664446
Idaho, Bonner	48.2751783	-116.5931483
Idaho, Bonneville	43.4508683	-111.5455289
Idaho, Camas	44.00740829999999	-112.2210921
Idaho, Canyon	45.5823846	-116.48153
Idaho, Caribou	42.75386839999999	-111.6660725
Idaho, Cassia	42.358036	-113.5728501
Idaho, Custer	44.3874133	-114.6959118
Idaho, Elmore	43.1154284	-115.5264458
Idaho, Franklin	42.0135375	-111.8071694
Idaho, Fremont	44.2242743	-111.4790031
Idaho, Gem	47.5082627	-115.8679385
Idaho, Gooding	42.9387917	-114.7131081
Idaho, Idaho	44.0682019	-114.7420408
Idaho, Jefferson	43.7640903	-112.2493671
Idaho, Jerome	42.7240732	-114.5186534
Idaho, Kootenai	47.7568407	-116.6222056
Idaho, Latah	46.7360364	-116.6764195
Idaho, Lemhi	44.8515919	-113.6197747
Idaho, Lincoln	43.5129694	-111.9644136
Idaho, Madison	43.7508332	-111.5583742
Idaho, Minidoka	42.7537967	-113.4902829
Idaho, Nez Perce	46.2348914	-116.2406975
Idaho, Owyhee	42.6827359	-116.0622892
Idaho, Payette	44.0782195	-116.9337711
Idaho, Power	42.8611574	-112.4420536
Idaho, Teton	43.7845793	-111.1917625
Idaho, Twin Falls	42.5558381	-114.4700518
Idaho, Valley	44.9204669	-115.7926381
Idaho, Washington	44.3658715	-116.7548607
Illinois, Adams	39.8653244	-91.1981974
Illinois, Alexander	37.1670164	-89.3606298
Illinois, Bond	38.902985	-89.4742177
Illinois, Boone	42.34849759999999	-88.8263006
Illinois, Brown	39.9379573	-90.7152749
Illinois, Bureau	41.35991560000001	-89.4742177
Illinois, Calhoun	39.1733216	-90.658333
Illinois, Carroll	42.0385843	-89.9626799
Illinois, Cass	39.9398601	-90.26200419999999
Illinois, Champaign	40.1164204	-88.2433829
Illinois, Christian	39.5672183	-89.3226954
Illinois, Clark	39.3824189	-87.77633329999999
Illinois, Clay	38.7279431	-88.55653099999999
Illinois, Clinton	40.1536479	-88.9645253
Illinois, Coles	39.5560011	-88.24611829999999
Illinois, Cook	41.7376587	-87.697554
Illinois, Crawford	39.0499568	-87.77633329999999
Illinois, Cumberland	39.2653533	-88.2071598
Illinois, De Witt	40.1811468	-88.7861844
Illinois, DeKalb	41.9294736	-88.75036469999999
Illinois, Douglas	39.7617631	-88.2071598
Illinois, DuPage	41.8243831	-88.0900762
Illinois, Edgar	39.71312229999999	-87.77633329999999
Illinois, Edwards	40.7455683	-89.7489531
Illinois, Effingham	39.1200418	-88.5433829
Illinois, Fayette	39.0669568	-89.0179332
Illinois, Ford	40.736174	-89.029499
Illinois, Franklin	39.6203259	-90.04400009999999
Illinois, Fulton	41.8672508	-90.1595705
Illinois, Gallatin	37.7107751	-88.24611829999999
Illinois, Greene	39.4029862	-90.37483540000001
Illinois, Grundy	41.3500531	-88.4016041
Illinois, Hamilton	40.3964333	-91.3390389
Illinois, Hancock	40.38493649999999	-91.13530200000001
Illinois, Hardin	39.1567149	-90.6178994
Illinois, Henderson	41.0250376	-90.356239
Illinois, Henry	41.1114249	-89.35647759999999
Illinois, Iroquois	40.8275356	-87.5819743
Illinois, Jackson	37.7218304	-89.3226954
Illinois, Jasper	39.0554965	-88.0900762
Illinois, Jefferson	38.2267348	-88.86469799999999
Illinois, Jersey	39.0704754	-90.37483540000001
Illinois, Jo Daviess	42.3148804	-90.2244662
Illinois, Johnson	37.42037639999999	-88.90306
Illinois, Kane	41.987884	-88.4016041
Illinois, Kankakee	41.1200325	-87.8611531
Illinois, Kendall	41.5507043	-88.4403883
Illinois, Knox	40.8776411	-90.2244662
Illinois, LaSalle	41.3621503	-89.0418249
Illinois, Lake	38.1115261	-88.9701082
Illinois, Lawrence	42.4411294	-88.6412113
Illinois, Lee	41.7950293	-88.9414786
Illinois, Livingston	40.8688604	-88.55653099999999
Illinois, Logan	40.061338	-89.3226954
Illinois, Macon	39.7128155	-88.9970218
Illinois, Macoupin	39.2375268	-89.9253233
Illinois, Madison	38.6825502	-90.1570536
Illinois, Marion	37.7306054	-88.9331256
Illinois, Marshall	39.3914252	-87.6936384
Illinois, Mason	40.2271003	-89.9253233
Illinois, Massac	37.2478298	-88.7493998
Illinois, McDonough	40.3885122	-90.6773046
Illinois, McHenry	42.333355	-88.2667534
Illinois, McLean	40.3144833	-89.16980900000001
Illinois, Menard	37.9169037	-89.8399815
Illinois, Mercer	41.1985037	-90.6773046
Illinois, Monroe	38.2742526	-90.1869644
Illinois, Montgomery	41.730585	-88.3459048
Illinois, Morgan	39.7341219	-90.2244662
Illinois, Moultrie	39.6020543	-88.59517509999999
Illinois, Ogle	41.9969811	-89.3226954
Illinois, Peoria	40.6936488	-89.5889864
Illinois, Perry	39.7831031	-90.74540619999999
Illinois, Piatt	40.0543526	-88.55653099999999
Illinois, Pike	39.5662363	-90.8294002
Illinois, Pope	37.417132	-88.59517509999999
Illinois, Pulaski	37.2136615	-89.2059111
Illinois, Putnam	41.1850275	-89.396345
Illinois, Randolph	38.0629321	-89.77553379999999
Illinois, Richland	38.7212791	-88.0900762
Illinois, Rock Island	41.5094771	-90.5787476
Illinois, Saline	37.7149675	-88.55653099999999
Illinois, Sangamon	39.7337353	-89.62516459999999
Illinois, Schuyler	40.1844543	-90.6393702
Illinois, Shelby	39.3980704	-88.86469799999999
Illinois, St. Clair	38.40081199999999	-89.9253233
Illinois, Stark	41.0795661	-89.81303559999999
Illinois, Stephenson	42.31448899999999	-89.62516459999999
Illinois, Tazewell	40.5522078	-89.4742177
Illinois, Union	40.1092101	-88.2272225
Illinois, Unknown	41.7091125	-87.802995
Illinois, Vermilion	40.122469	-87.697554
Illinois, Wabash	38.4226484	-87.8156715
Illinois, Warren	42.4963957	-89.98956810000001
Illinois, Washington	40.7036482	-89.4073123
Illinois, Wayne	41.9508336	-88.242369
Illinois, White	38.0501137	-88.24611829999999
Illinois, Whiteside	41.7605503	-89.8505012
Illinois, Will	41.5054724	-88.0900762
Illinois, Williamson	37.7183241	-88.86469799999999
Illinois, Winnebago	42.2661311	-89.2412202
Illinois, Woodford	40.7128889	-89.1705998
Indiana, Adams	40.7249237	-84.8984775
Indiana, Allen	41.0932622	-85.02334599999999
Indiana, Bartholomew	39.206801	-85.8895551
Indiana, Benton	40.644786	-87.3413599
Indiana, Blackford	40.49927840000001	-85.31362179999999
Indiana, Boone	40.0106163	-86.49965460000001
Indiana, Brown	39.1749729	-86.17517590000001
Indiana, Carroll	40.542415	-86.5400674
Indiana, Cass	40.8199089	-86.3376761
Indiana, Clark	38.4492903	-85.7256372
Indiana, Clay	39.36862199999999	-87.14228949999999
Indiana, Clinton	39.6569817	-87.3980741
Indiana, Crawford	38.3054548	-86.4592091
Indiana, Daviess	38.7020241	-87.14228949999999
Indiana, DeKalb	41.4138928	-85.02334599999999
Indiana, Dearborn	39.1713075	-84.981754
Indiana, Decatur	40.830603	-84.9291329
Indiana, Delaware	40.2583533	-85.39627689999999
Indiana, Dubois	38.4453945	-86.8041574
Indiana, Elkhart	41.6819935	-85.9766671
Indiana, Fayette	39.5920377	-85.14793639999999
Indiana, Floyd	38.2869276	-85.8895551
Indiana, Fountain	40.22271970000001	-87.3347575
Indiana, Franklin	39.4806055	-86.0549863
Indiana, Fulton	40.9472635	-86.2627772
Indiana, Gibson	38.3338249	-87.5791287
Indiana, Grant	40.4730605	-85.684578
Indiana, Greene	39.0321796	-86.9824288
Indiana, Hamilton	41.53366159999999	-84.9127396
Indiana, Hancock	39.8249915	-85.84862360000001
Indiana, Harrison	38.1701136	-86.17517590000001
Indiana, Hendricks	39.8064942	-86.5400674
Indiana, Henry	39.9704844	-85.35496499999999
Indiana, Howard	40.4482767	-86.1344697
Indiana, Huntington	40.8831011	-85.49747599999999
Indiana, Jackson	38.8794321	-86.05296039999999
Indiana, Jasper	38.3914418	-86.9311094
Indiana, Jay	40.4465288	-85.02334599999999
Indiana, Jefferson	40.27944	-86.58999999999999
Indiana, Jennings	38.9914998	-85.684578
Indiana, Johnson	38.277823	-87.74586099999999
Indiana, Knox	41.2958751	-86.6250139
Indiana, Kosciusko	41.2864679	-85.84862360000001
Indiana, LaGrange	41.641717	-85.4166467
Indiana, LaPorte	41.611143	-86.7227195
Indiana, Lake	41.7610839	-85.831986
Indiana, Lawrence	39.8386516	-86.0252612
Indiana, Madison	38.7358933	-85.37995769999999
Indiana, Marion	40.5583739	-85.6591442
Indiana, Marshall	39.8480969	-87.18779010000002
Indiana, Martin	38.6937856	-86.8220341
Indiana, Miami	40.77009899999999	-86.05296039999999
Indiana, Monroe	39.1851445	-86.49965460000001
Indiana, Montgomery	38.66254929999999	-87.0461181
Indiana, Morgan	39.51168089999999	-86.3376761
Indiana, Newton	40.9703076	-87.42075179999999
Indiana, Noble	41.4277391	-85.35496499999999
Indiana, Ohio	38.9417259	-84.9609464
Indiana, Orange	38.5169004	-86.49965460000001
Indiana, Owen	39.3603429	-86.8220341
Indiana, Parke	39.69929459999999	-87.14228949999999
Indiana, Perry	38.0159043	-86.6611083
Indiana, Pike	40.1242062	-86.4819461
Indiana, Porter	41.6163803	-87.0747971
Indiana, Posey	38.0020359	-87.89424509999999
Indiana, Pulaski	40.9957383	-86.8220341
Indiana, Putnam	39.690997	-86.8220341
Indiana, Randolph	40.12045320000001	-85.02334599999999
Indiana, Ripley	39.0986811	-85.2308414
Indiana, Rush	39.6481768	-85.52002399999999
Indiana, Scott	38.7008005	-85.7256372
Indiana, Shelby	41.1953592	-87.3479261
Indiana, Spencer	39.2867117	-86.7625058
Indiana, St. Joseph	41.6228085	-86.3376761
Indiana, Starke	41.2715616	-86.6207943
Indiana, Steuben	41.6115471	-84.981754
Indiana, Sullivan	39.0953199	-87.4058525
Indiana, Switzerland	38.8419394	-85.0649071
Indiana, Tippecanoe	40.34697310000001	-86.8220341
Indiana, Tipton	40.2822598	-86.04109799999999
Indiana, Union	39.1677028	-86.5237071
Indiana, Vanderburgh	38.0806099	-87.5791287
Indiana, Vermillion	39.8512139	-87.48020679999999
Indiana, Vigo	39.4165382	-87.42075179999999
Indiana, Wabash	40.797821	-85.8205411
Indiana, Warren	40.6828226	-85.4271952
Indiana, Warrick	38.0736703	-87.2618328
Indiana, Washington	38.65921520000001	-87.172789
Indiana, Wayne	39.831882	-84.981754
Indiana, Wells	40.7778348	-85.1894045
Indiana, White	40.6765551	-86.9824288
Indiana, Whitley	41.1136133	-85.52002399999999
Iowa, Adair	41.50043	-94.6433504
Iowa, Adams	41.0652066	-94.6863782
Iowa, Allamakee	43.2430754	-91.44346900000001
Iowa, Appanoose	40.6806102	-92.8577105
Iowa, Audubon	41.7180421	-94.93248679999999
Iowa, Benton	42.1387249	-92.0665197
Iowa, Black Hawk	42.447804	-92.38136209999999
Iowa, Boone	42.0597047	-93.8802273
Iowa, Bremer	42.76108199999999	-92.38136209999999
Iowa, Buchanan	42.4566006	-91.9099238
Iowa, Buena Vista	42.6705452	-95.1432068
Iowa, Butler	42.7502186	-92.8577105
Iowa, Calhoun	42.3785903	-94.645035
Iowa, Carroll	42.0655986	-94.86727929999999
Iowa, Cass	41.2538068	-94.976654
Iowa, Cedar	41.2122326	-92.525745
Iowa, Cerro Gordo	43.1543186	-93.20296750000001
Iowa, Cherokee	42.7496413	-95.55154309999999
Iowa, Chickasaw	43.0724667	-92.38136209999999
Iowa, Clarke	41.01778360000001	-93.7841503
Iowa, Clay	43.1368038	-95.1432068
Iowa, Clayton	42.9038759	-91.1473518
Iowa, Clinton	41.8444735	-90.1887379
Iowa, Crawford	42.034686	-95.3102505
Iowa, Dallas	41.6120022	-93.9878427
Iowa, Davis	40.6913838	-92.38136209999999
Iowa, Decatur	40.7419443	-93.83383459999999
Iowa, Delaware	42.4752682	-91.34542139999999
Iowa, Des Moines	41.5868353	-93.6249593
Iowa, Dickinson	43.4049388	-95.18492189999999
Iowa, Dubuque	42.50226610000001	-90.66546749999999
Iowa, Emmet	43.34943	-94.6863782
Iowa, Fayette	42.84192549999999	-91.8021071
Iowa, Floyd	43.1277502	-92.7363031
Iowa, Franklin	40.6680932	-91.5112673
Iowa, Fremont	41.2125116	-92.4354648
Iowa, Greene	42.8958066	-92.80241579999999
Iowa, Grundy	42.4369506	-92.8577105
Iowa, Guthrie	41.7530909	-94.479976
Iowa, Hamilton	41.1699246	-92.90348759999999
Iowa, Hancock	41.3901703	-95.3633591
Iowa, Hardin	43.0802588	-91.4843083
Iowa, Harrison	41.6933855	-95.81428849999999
Iowa, Henry	41.0283603	-91.5983959
Iowa, Howard	43.3819496	-92.38136209999999
Iowa, Humboldt	42.7208047	-94.2152402
Iowa, Ida	42.3418685	-95.4777811
Iowa, Iowa	41.8780025	-93.097702
Iowa, Jackson	42.1560699	-90.52578229999999
Iowa, Jasper	41.6414924	-93.0175712
Iowa, Jefferson	42.0172457	-94.3774232
Iowa, Johnson	41.6698982	-91.5983959
Iowa, Jones	42.1516737	-91.13530200000001
Iowa, Keokuk	40.4044731	-91.3963966
Iowa, Kossuth	43.25133839999999	-94.2333355
Iowa, Lee	40.70686630000001	-91.44346900000001
Iowa, Linn	42.0659844	-91.67606909999999
Iowa, Louisa	41.19330009999999	-91.28910359999999
Iowa, Lucas	41.0274991	-93.4599348
Iowa, Lyon	43.3954333	-96.15269850000001
Iowa, Madison	41.2922367	-93.9878427
Iowa, Mahaska	41.32958800000001	-92.6983868
Iowa, Marion	42.033279	-91.5968958
Iowa, Marshall	42.0407088	-92.9375739
Iowa, Mills	41.0624496	-95.6457951
Iowa, Mitchell	43.3216363	-92.86686209999999
Iowa, Monona	43.0516494	-91.38930409999999
Iowa, Monroe	41.5208256	-93.1038129
Iowa, Montgomery	41.0438839	-95.18492189999999
Iowa, Muscatine	41.424473	-91.0432051
Iowa, OBrien	43.1131245	-95.6457951
Iowa, Osceola	41.0342618	-93.766759
Iowa, Page	40.7635099	-95.1432068
Iowa, Palo Alto	43.1580878	-94.645035
Iowa, Plymouth	43.2446852	-93.1215924
Iowa, Pocahontas	42.7355299	-94.66914670000001
Iowa, Polk	41.6278423	-93.5003454
Iowa, Pottawattamie	41.3911501	-95.4777811
Iowa, Poweshiek	41.6530119	-92.539603
Iowa, Ringgold	40.7973811	-94.315422
Iowa, Sac	42.3573517	-95.1432068
Iowa, Scott	41.6393199	-90.6393702
Iowa, Shelby	41.5161017	-95.45027999999999
Iowa, Sioux	42.4963416	-96.40494079999999
Iowa, Story	42.1040438	-93.5003454
Iowa, Tama	41.9627392	-92.576753
Iowa, Taylor	40.7846069	-94.645035
Iowa, Union	41.6629359	-91.5378966
Iowa, Unknown	41.6626963	-91.5548998
Iowa, Van Buren	40.7001158	-91.9099238
Iowa, Wapello	41.18141929999999	-91.1854273
Iowa, Warren	41.30805489999999	-93.5003454
Iowa, Washington	41.30140770000001	-91.69164169999999
Iowa, Wayne	40.6677356	-93.33889169999999
Iowa, Webster	42.3974963	-94.15137639999999
Iowa, Winnebago	43.3481922	-93.66232389999999
Iowa, Winneshiek	43.2362611	-91.9099238
Iowa, Woodbury	42.3166158	-95.9832577
Iowa, Worth	43.3580686	-93.33889169999999
Iowa, Wright	42.7273744	-93.66232389999999
Kansas, Anderson	38.2809328	-95.3102505
Kansas, Atchison	39.5630521	-95.12163559999999
Kansas, Barber	37.0349358	-95.6184765
Kansas, Barton	38.3613844	-98.7651482
Kansas, Bourbon	37.7957092	-94.81059549999999
Kansas, Brown	39.770047	-95.4777811
Kansas, Butler	37.8649441	-96.83509989999999
Kansas, Chase	38.355011	-98.3495111
Kansas, Chautauqua	37.0203354	-96.17665590000001
Kansas, Cherokee	37.3458874	-94.80885040000001
Kansas, Cheyenne	39.7877848	-101.7979613
Kansas, Clark	37.3158895	-99.8124935
Kansas, Clay	39.34791999999999	-97.179026
